yearpublished,average
1990,6.1323099999999995
1969,6.2376
2015,6.4562
1987,7.33678
2008,5.8326400000000005
2008,6.54636
2003,7.508260000000001
2017,7.15612
1999,6.71322
2016,5.39802
1992,1.96901
2004,6.25041
2017,6.59463
2013,6.40041
1998,5.15537
1995,5.6405
2019,7.369339999999999
1975,5.03306
1975,5.8605
2010,5.99752
2018,6.03554
2015,5.36289
1984,4.9905
2014,6.12331
2019,6.4895
2016,6.27672
2019,7.15413
2018,5.41536
2017,7.991739999999999
2016,6.44959
2019,6.63876
2011,5.660830000000001
1981,6.4351199999999995
2021,7.497319999999999
1995,5.49587
1979,7.17851
1998,5.02975
2015,6.4412400000000005
2013,6.1562
2015,5.75769
2016,5.9991699999999994
2013,3.9196
1984,5.77231
2020,7.10653
1981,6.35744
1968,5.60248
2007,5.61107
2020,6.30708
2015,7.3183300000000004
1990,5.66667
2017,6.501
2016,5.88183
2020,7.45672
2001,5.58667
1983,5.193919999999999
2022,8.78528
2010,6.93792
2018,7.34358
2012,7.86458
2021,8.21636
2006,5.09357
1992,5.525
2013,6.54333
2020,8.83333
1993,6.39083
2009,7.05675
2009,5.93192
2019,7.504169999999999
2008,6.12625
2011,6.3964
1999,6.902080000000001
2020,7.09117
2011,6.14358
2007,5.83542
1991,6.00685
2018,6.54725
1974,5.848330000000001
2018,8.17125
2019,8.26983
2013,6.09675
2012,5.83942
2020,7.69572
2000,6.58858
2016,5.41576
2016,5.37542
2022,7.56142
1981,6.58875
1991,6.85504
1978,6.65417
2022,7.551419999999999
2017,5.659
2017,8.126669999999999
1980,6.42833
2016,5.90482
2019,6.37483
1932,5.64583
2011,5.887169999999999
2019,8.019169999999999
2002,4.92879
1996,5.11734
1961,5.7266699999999995
2022,8.42333
2019,6.20367
2016,5.86723
2007,5.42269
1982,5.94874
2020,5.99328
2002,5.8126
1967,5.56798
1989,5.52269
1991,5.59933
2014,7.7941199999999995
2008,5.66134
1991,6.25798
2007,5.5202599999999995
2002,8.06134
1998,5.270169999999999
2015,5.60269
1996,5.673080000000001
2012,5.8802
1977,5.85378
2015,7.458660000000001
2016,6.0656300000000005
2000,4.14763
1975,4.80932
2016,6.73025
2017,7.053780000000001
2019,6.93613
2009,6.49345
2017,7.3120199999999995
2003,4.56996
2022,7.764289999999999
1987,6.963030000000001
2008,6.64202
2016,6.742439999999999
2003,6.6546199999999995
2011,6.575069999999999
2021,6.905460000000001
2010,6.83126
2011,6.4789900000000005
2005,7.17857
1989,5.35824
2015,7.123639999999999
2002,6.16639
2009,6.85588
1990,5.07546
1972,4.78602
2000,5.98136
2005,4.8678
2008,4.7123800000000005
2012,5.59051
2011,8.05551
2002,6.811439999999999
2015,4.81356
2012,6.685169999999999
1999,6.82627
2013,6.94068
1999,5.97797
2018,6.757569999999999
1996,5.3282099999999994
2016,7.867539999999999
1991,5.93462
2017,6.7822
2002,6.18814
2013,6.62878
2013,6.902539999999999
2019,7.12782
2010,6.34398
1990,5.23347
2017,7.08333
2018,5.78788
1980,6.4322
2007,6.3855900000000005
2001,3.9839800000000003
2008,4.97415
2009,7.248810000000001
1994,7.31525
2005,5.822030000000001
2015,5.92429
2013,5.66801
1998,6.75508
2014,5.77924
2009,6.1067800000000005
2017,6.69746
2016,6.31545
2014,6.06441
2022,8.00605
2005,6.21178
2015,6.63559
2019,6.55381
1993,5.94373
2017,6.26415
1996,7.18347
2018,7.0322
1999,5.32619
2018,8.080960000000001
2010,6.605169999999999
2016,5.95212
2020,7.587289999999999
1981,6.8563600000000005
2007,5.3428
1975,6.75339
2009,5.48644
2017,5.57624
1996,5.9453
1985,5.67685
2016,6.41429
2014,6.88778
2021,6.690189999999999
2017,7.739319999999999
2019,6.08359
1991,5.5606800000000005
1976,6.686319999999999
1988,5.83068
2018,5.7247699999999995
2010,7.297439999999999
2001,7.08205
2014,8.37094
2018,5.720940000000001
2020,7.47273
2016,6.43761
2002,5.20171
2006,5.82376
1996,6.5
2013,5.27308
2015,6.52308
2016,7.062289999999999
2010,7.188560000000001
2018,6.30831
2002,7.161969999999999
2015,6.27607
2019,5.28974
2019,7.08462
2011,6.08205
2019,6.7428
1999,6.264530000000001
2018,7.0072399999999995
2017,3.68735
2019,8.24906
1992,6.13462
1979,5.12521
2001,5.43504
2004,5.55171
2016,3.5122199999999997
1962,3.66744
2000,5.64487
2018,6.9094
2017,6.74145
2014,6.7847
2011,5.3702
2011,4.88983
2013,5.73077
1992,7.220510000000001
1989,5.46727
1981,6.3440199999999995
1983,4.98205
2016,5.84009
2016,6.515
2006,6.066409999999999
2009,5.17759
2003,5.06466
2021,7.39395
2017,6.7826699999999995
2011,7.7201699999999995
2021,7.6184199999999995
2021,6.83135
1994,6.35224
2002,5.58181
2008,5.36388
1983,7.03879
2009,6.07155
1986,5.24397
2018,5.42735
2004,6.9012899999999995
2013,8.02931
2016,7.789219999999999
2021,7.334110000000001
2012,5.51034
2007,6.32586
2017,7.42623
2011,7.41983
2017,7.428660000000001
2001,5.43556
2019,6.47328
1986,6.0306
2010,6.00172
2018,7.310110000000001
2017,7.266380000000001
2005,4.63966
2009,5.90819
2014,5.71239
2013,7.74948
2006,6.28595
2016,5.82578
2002,5.59138
1990,5.97845
2007,5.65025
2002,5.37451
2015,7.42629
1963,5.36724
2021,6.7047
2011,6.14043
2017,5.475
2009,5.96784
2019,6.626010000000001
1998,5.94741
2016,5.98912
2006,5.83174
2012,7.13287
1988,5.60826
2017,6.34174
2004,7.298260000000001
2008,7.039569999999999
1978,6.22
2012,5.91435
1994,7.803910000000001
2022,8.63296
1994,6.77522
2018,6.65539
2005,5.54957
2020,7.21378
2018,6.822610000000001
2019,6.17739
2009,5.74174
2015,5.57348
1987,6.66304
2016,5.38835
2016,5.68581
1979,7.571739999999999
1979,6.83522
2007,5.75591
2019,6.54064
2018,7.61072
2018,6.12435
1930,6.80728
2004,5.27435
2015,6.810860000000001
1998,6.940869999999999
1967,5.99484
1998,6.03835
1992,6.3425199999999995
2016,5.79216
2005,7.303910000000001
2017,5.999569999999999
2015,5.69647
2012,5.3923
2018,7.18652
1992,6.5469599999999994
2021,7.50603
1998,6.81217
2014,6.30365
2013,6.83304
2020,7.19366
2020,7.18474
2012,5.817830000000001
1989,4.79478
2020,6.91593
2001,4.407830000000001
1962,6.48304
1978,6.321219999999999
1995,7.04957
2001,6.0
2010,6.49435
1984,6.42148
2019,7.64235
1996,5.56565
2011,5.22105
2001,4.84649
2021,7.43728
2016,6.9245600000000005
2008,4.78158
2000,7.7324600000000006
2007,5.77912
2014,6.642530000000001
2015,6.5197400000000005
2017,6.66228
1996,7.0807
1998,4.703069999999999
1980,6.05398
2021,6.41861
2021,7.1614
2017,6.70737
2018,7.12597
2018,6.1886
2013,5.87132
2018,6.48526
1996,5.860530000000001
2021,6.61383
2016,8.484210000000001
2013,4.44693
1990,6.29349
2018,6.5754399999999995
2013,6.32544
2016,5.61912
2020,7.080589999999999
1997,7.53465
2014,6.567539999999999
2005,6.6947399999999995
2020,7.21184
2005,5.38965
2008,6.0602
1992,6.127190000000001
1953,7.1127199999999995
1960,7.182460000000001
2002,7.35675
2016,7.0267
2020,6.45158
2020,8.15971
2020,7.37298
1980,6.01816
2006,5.1561699999999995
2014,7.16482
2009,7.57149
2009,5.921930000000001
2019,7.1605300000000005
2014,6.14752
2001,3.45531
2017,7.52336
2012,6.0808800000000005
2004,5.66982
2017,5.17965
2015,6.90575
2019,6.925489999999999
2005,4.99734
1995,7.376989999999999
2017,6.01053
2005,5.5048699999999995
2013,5.46726
1990,6.5077300000000005
1972,6.60487
2018,6.6947399999999995
2017,6.56239
2004,7.445130000000001
2017,5.71853
2017,6.41137
1996,6.30451
2006,6.617260000000001
2013,6.17301
1995,6.3314900000000005
2004,7.6323
2015,5.736280000000001
1972,5.06991
2002,5.55044
1976,5.37159
2014,5.19336
2013,5.3852199999999995
2007,6.557519999999999
1989,6.987610000000001
1968,5.2575199999999995
2011,7.48584
2018,6.22973
1987,5.98053
2010,5.78947
2019,7.200880000000001
2016,5.84248
2012,6.1752199999999995
2004,6.405130000000001
1998,6.00664
2006,6.36239
1994,5.83319
2016,5.9531
2018,5.82498
2021,7.55214
2007,5.751869999999999
2009,6.4147300000000005
2006,5.44107
2005,4.78153
2006,5.3125
2001,6.48304
2020,6.90782
2010,6.3232099999999996
2012,5.54955
2014,6.88214
2013,5.953119999999999
2019,6.5058
2007,5.92277
2018,6.2946800000000005
2017,7.68876
2017,7.159089999999999
2011,5.97875
2002,5.1035699999999995
1991,6.62321
2014,5.56821
2006,7.066960000000001
2012,5.322769999999999
2005,6.6318600000000005
2003,4.60536
2009,5.51205
2014,5.39196
2014,6.38661
2016,7.420539999999999
1993,5.30714
2009,6.22294
2016,7.81027
2021,7.63577
2018,6.15705
2019,7.55625
2008,6.975
2016,6.69688
2014,5.86696
2009,6.09774
2001,5.21696
2022,6.42817
2019,6.744460000000001
2020,6.19204
2019,7.829910000000001
2017,8.5808
2021,7.18204
2021,7.98393
2019,7.09077
2000,6.64469
2004,7.6875
2018,7.71745
2015,6.41903
2019,6.623060000000001
2014,6.1950400000000005
2006,5.52703
2008,5.97297
2005,5.61892
2005,6.1653199999999995
1997,6.4855
2016,6.6736
2008,6.0645
1997,5.36161
1990,5.35009
2016,6.41171
2003,5.10636
2019,5.81574
2012,8.55766
2016,7.19901
2005,5.498819999999999
2003,5.54054
2003,7.86802
2002,6.2327
2011,5.59604
1976,5.79279
2014,5.16571
2021,6.81694
1983,5.79865
1999,5.4557400000000005
2003,6.16487
2019,7.34685
2011,5.24045
2016,5.00721
1996,5.13874
2014,6.07342
2007,5.086040000000001
2013,6.06306
2015,8.23468
2010,6.8161
2018,6.61188
2001,6.7555
2015,5.99322
2001,4.95496
2014,7.67117
2001,4.6144099999999995
2005,5.67477
1974,6.29514
2010,6.1702699999999995
1983,6.57955
1996,6.28766
2016,6.35102
2004,6.95135
1974,7.33604
2017,5.6721699999999995
1995,5.52273
2011,4.97248
1973,8.01282
1980,7.08864
2003,5.02182
2017,6.50281
2008,5.52864
2015,5.53873
2015,6.872730000000001
2009,7.136360000000001
2017,4.93355
2017,5.962359999999999
2006,5.50661
2019,6.64955
2016,6.11864
2004,5.32752
1988,4.33455
2018,6.22564
1987,5.60909
1975,4.415830000000001
2009,6.591360000000001
1994,6.49455
2002,5.845
2019,7.24109
2005,5.671
2016,7.204089999999999
2016,5.63436
2008,6.23664
1974,5.73091
1990,6.235
2019,7.6748199999999995
2021,8.49468
2012,6.09676
2008,5.34636
1977,6.05091
1984,6.52364
2004,6.30318
1982,5.78927
2007,5.3486400000000005
2015,6.40846
2017,6.47336
2017,5.8533599999999995
1986,5.996090000000001
2014,7.178089999999999
2013,6.35636
1996,6.930910000000001
2015,5.944
2017,6.92123
2010,6.4013599999999995
2000,5.738180000000001
1993,6.06918
1989,6.15545
2015,5.78012
2020,7.3040899999999995
1993,5.29864
2012,6.19591
2016,5.636819999999999
2000,5.66455
2011,5.8406400000000005
2006,6.35872
2016,6.7403699999999995
2004,4.4675199999999995
2015,7.788989999999999
2015,6.13813
2022,7.44508
2008,6.29282
2016,6.791930000000001
2018,6.26691
2015,6.68752
2013,6.35275
1999,5.43945
2005,5.569719999999999
1995,5.754169999999999
2007,5.74725
2015,6.20761
2005,5.85725
2010,6.92312
2021,7.19953
1993,6.19358
2016,5.99214
2021,7.33437
2020,8.13505
2014,4.97455
1985,6.07752
2006,5.69147
2014,5.71474
1973,5.31193
1973,6.5477099999999995
1953,4.18555
2020,6.7606399999999995
2008,6.03544
2009,5.272480000000001
2007,5.73367
2020,7.456060000000001
1984,6.20183
2015,6.21009
2015,6.51702
2009,5.94128
2016,6.36229
1990,5.4532099999999994
1993,6.12752
1960,5.8325
2009,5.84459
1994,5.39128
2018,6.3609800000000005
2017,6.1191699999999996
1995,6.14312
2008,7.004589999999999
2009,5.13394
2017,7.13183
1952,6.109719999999999
2014,6.21917
2017,8.21735
2021,7.070939999999999
2022,6.5437
1972,6.01759
1990,4.54546
2021,6.9316699999999996
2016,6.290830000000001
2017,6.075080000000001
2000,6.49074
1979,7.38704
2018,6.3516699999999995
1979,6.2988
2017,7.006480000000001
2007,5.11343
2022,6.50093
1997,5.77232
2021,6.7872699999999995
2022,7.079210000000001
2019,5.68579
1998,6.0685199999999995
2007,4.59463
2018,6.11581
2016,6.33204
2005,7.24815
2002,5.65602
2019,6.068980000000001
2020,7.2787
1990,5.1588
2015,5.552219999999999
2016,5.5772699999999995
2010,6.0713
2013,4.959169999999999
2010,7.306939999999999
2012,6.91667
2008,5.566669999999999
2019,6.84541
2015,6.183330000000001
2018,6.53074
2014,5.49223
2017,6.2
2020,6.7063
1996,5.45009
1971,6.23611
2014,6.400930000000001
2021,6.942480000000001
2015,7.222689999999999
2020,6.86872
2008,5.06944
2016,7.722689999999999
2002,5.504169999999999
2009,7.79444
2019,6.3722199999999996
1992,6.67963
2011,5.91009
1995,6.8810199999999995
1979,5.2958300000000005
1993,6.7365699999999995
2020,6.592039999999999
2009,4.80187
2015,5.6794400000000005
2019,5.5873099999999996
1990,5.83437
2007,4.27664
2000,4.17991
1991,5.971030000000001
2018,5.88411
1974,5.87196
2010,5.98224
2011,6.61075
1994,2.74349
2020,6.68888
1999,6.68832
2021,6.6972
1991,5.98925
1996,5.9644900000000005
2018,3.1715299999999997
1998,4.22906
1979,7.08224
2006,5.78411
1986,4.78037
1995,6.15514
2015,8.01636
2000,7.82056
2012,5.64393
2014,6.559810000000001
2017,7.122719999999999
1995,6.42028
2014,5.9514
2002,5.68518
1996,4.70374
2016,8.0972
2016,6.52407
1992,5.70327
2013,6.755139999999999
2015,5.4986
2009,7.89019
2013,6.37944
2014,6.23271
2012,6.35607
1996,5.5285
1982,6.35935
2005,5.30234
1955,5.54673
1996,7.52925
2019,6.8213
2007,6.20234
2007,5.62103
2014,6.453930000000001
2019,7.13271
2004,4.51321
2006,6.0661
2020,6.20209
2019,6.352609999999999
1990,6.28538
1991,6.64245
2018,7.85755
2007,5.94302
2015,6.898110000000001
2018,6.7601
1988,5.57123
2011,6.030469999999999
2009,6.011419999999999
2014,5.98843
1969,6.4877400000000005
2003,5.37849
1991,6.279719999999999
2021,7.05348
2012,8.6066
1998,5.201890000000001
1996,6.09802
1993,6.67547
1986,7.19198
2020,6.9594
2007,7.2138100000000005
2014,6.480659999999999
2016,6.887739999999999
1992,5.960380000000001
2017,8.201419999999999
2013,5.17245
2019,6.13585
2005,7.44953
2000,5.96641
2016,7.10698
2015,6.61476
2005,6.40141
2000,5.87
1983,6.57943
2019,6.29557
2003,7.61751
2016,6.624060000000001
2016,6.53733
2016,5.55943
2010,5.58585
1980,6.34057
1997,6.16792
1990,6.1698
1980,6.06792
2021,8.04745
1982,6.423109999999999
1977,6.27358
2021,6.81175
2007,6.94717
1999,6.29143
2017,7.342860000000001
2018,7.422289999999999
1980,6.10238
2013,7.68571
2018,7.914289999999999
2004,5.3438099999999995
1989,6.81543
2012,6.9577100000000005
2006,7.70095
2017,6.996569999999999
2023,7.6767
1992,7.0952399999999995
2002,7.39762
2012,5.67857
2018,5.6421
2006,4.81571
1992,5.7076199999999995
1992,6.04
2017,8.65076
2020,7.651730000000001
1999,5.77243
2018,6.2123800000000005
2018,7.16067
2011,7.74067
2021,6.53454
2022,7.90849
2017,7.276669999999999
2013,5.22619
2015,6.75905
2012,6.51616
2010,6.12381
1974,5.5
2019,7.195710000000001
2018,7.85238
2013,6.3612400000000004
2009,4.6
1995,6.623810000000001
2009,6.28381
1971,5.99429
2000,6.5395199999999996
2007,4.5519
1977,5.39524
2011,5.98476
2015,5.59829
2016,5.86
2019,7.96857
2016,7.33771
1998,5.67333
2002,6.18048
1979,5.86667
2020,6.89398
2006,6.2828599999999994
2000,6.433330000000001
2017,7.30965
2019,6.92782
2003,6.775239999999999
1987,4.869619999999999
2020,6.1698699999999995
2021,7.29333
1999,7.80673
2017,5.62135
2018,6.917789999999999
2015,5.79439
2003,4.83237
2011,7.211539999999999
1999,6.74808
2013,3.5201
2019,6.4985599999999994
2000,6.0601
2005,6.4572400000000005
1996,5.80029
2016,7.11827
2019,7.264710000000001
2005,5.40409
2020,6.8601
2006,5.58558
2013,4.95096
2009,6.16654
1981,6.52885
2018,7.12288
2019,7.02445
2020,7.099010000000001
1996,6.25
2011,6.06154
2006,6.17644
2014,6.55817
2006,5.26995
2014,6.04169
2010,5.66587
1958,5.8110599999999994
2006,7.8649
1999,4.68154
1987,5.73029
2021,8.29474
1995,5.7774
2001,7.58663
2020,6.94867
2015,5.77308
1999,7.957210000000001
2005,4.534619999999999
2020,6.80385
2014,5.1509599999999995
2011,5.39856
2021,7.41833
1981,6.56923
2011,7.30962
2007,5.31923
2005,6.26154
2007,4.77067
1993,6.54038
2010,5.6822099999999995
2014,5.695930000000001
2018,5.50045
2017,6.19615
2013,7.4485600000000005
2013,5.07609
2008,6.046130000000001
2010,5.28544
1982,4.44816
2010,5.22699
2014,6.49547
1998,5.83631
2000,7.43107
2017,6.21369
1974,4.83301
2015,6.62631
1968,6.616210000000001
1997,4.66602
2022,8.20049
1991,6.7034
2019,7.51602
2002,7.51408
1985,5.54369
2019,7.0129
2016,6.47282
2017,6.40485
1970,5.395630000000001
2010,7.075239999999999
2015,5.88592
2012,6.64951
2001,7.37087
2004,4.79175
1972,4.8211699999999995
1978,6.5606800000000005
2016,3.81554
2021,7.3879399999999995
2017,6.54563
1994,6.34466
2015,5.6262099999999995
2012,6.20777
2001,6.59515
2013,5.6835
2018,6.5145599999999995
2017,6.609539999999999
1993,5.33301
1991,5.67039
2014,6.9180600000000005
2009,6.41553
2018,6.685919999999999
2017,7.2468
1972,7.29466
2010,6.1422300000000005
2018,8.17631
1979,6.3009699999999995
2005,6.2946599999999995
2017,6.6703600000000005
2015,5.588830000000001
2018,9.035919999999999
1996,5.597090000000001
1987,6.80583
1988,4.37699
2014,7.05638
2009,7.200489999999999
1984,5.78544
2019,7.9995199999999995
2000,5.25243
2016,6.58932
2011,5.58049
2017,6.8549
2017,6.47791
2005,7.05245
2008,6.50392
1982,4.5248
2015,6.17381
1994,6.47843
1983,6.805389999999999
1991,6.575489999999999
2018,5.91214
2014,6.03441
2020,6.59422
1988,5.26569
1990,4.66373
2016,4.3813699999999995
2004,5.41863
2008,6.12108
2016,8.703330000000001
1973,5.64304
2001,4.920780000000001
2005,5.97745
2000,5.71275
2015,5.84314
2016,7.51843
2017,6.09539
1988,6.00784
2021,6.04461
2010,5.09301
2006,5.61078
2013,6.26814
2021,6.4532
2020,7.874510000000001
2013,7.6598
1990,4.95569
2015,5.47054
1987,6.75294
2016,6.81686
2016,5.77716
2007,6.78627
1984,5.751469999999999
2009,6.07333
2000,5.83775
2018,7.16627
2014,5.43201
2003,5.27343
2016,6.63214
2020,6.4995199999999995
2019,7.3578399999999995
1997,6.06275
2015,7.406860000000001
2010,6.29167
1980,7.471080000000001
2019,7.738239999999999
2015,6.86265
2013,7.0362
2010,6.15218
2009,4.80149
1998,6.8410899999999994
2015,7.205939999999999
1986,5.36822
2006,5.11733
1991,6.665839999999999
2012,5.70446
2008,5.29901
2018,7.00333
2012,5.812869999999999
2018,6.83096
2000,4.99604
2017,6.910889999999999
2006,5.927230000000001
2016,7.07852
2006,6.631880000000001
2019,6.118519999999999
2019,7.201960000000001
2012,6.19307
1992,5.5079199999999995
2010,5.64421
2017,7.1143600000000005
1979,6.2237599999999995
2014,6.68515
1991,3.59168
2018,5.92888
1984,6.038119999999999
2008,4.49406
1974,5.97426
2010,7.39277
2019,6.60842
2009,6.705939999999999
2017,6.42673
2004,5.7287099999999995
1979,6.34059
2011,6.73267
2017,5.7089099999999995
2016,6.45
1995,5.3099
2017,7.36475
2019,9.29208
2016,6.189430000000001
2015,7.6534699999999996
2018,5.77386
2013,7.88554
1996,6.38238
2007,6.620589999999999
1986,5.565840000000001
2021,6.6104
1999,6.72871
2020,6.86
1998,5.41337
1983,7.0896
2014,5.65198
2014,6.36931
2019,5.61188
2018,5.66426
2006,5.59505
2017,6.94252
2017,7.08455
2004,6.218
2016,6.17673
1989,5.49653
1979,7.3396
2018,6.42853
2021,6.458069999999999
2012,6.3455
2019,6.662999999999999
2007,5.502000000000001
1987,5.7785
2010,5.76233
1994,6.406000000000001
2002,6.921
2011,4.641
2018,5.9025300000000005
2019,6.00913
1980,5.9755
2017,6.19759
2004,6.657
1982,4.99073
2010,5.7695
2019,6.5393
2005,4.9239999999999995
2013,6.529
2014,5.5025
2020,7.3405
2018,6.412000000000001
2015,6.966
2018,6.3995
2020,7.92
2014,6.7298
2018,6.943
2020,6.8695
2016,6.265
2018,6.468
2002,5.0995
2010,5.8949
2017,6.335
1991,5.7356
1935,5.428999999999999
1975,6.7265
2010,7.43
2015,7.343999999999999
2011,5.946000000000001
1996,6.4279
1985,6.1311
2018,7.131
2006,6.231
1991,5.4938
1979,5.154
2013,6.775
2008,5.557
2008,5.5049
1999,5.345
2019,6.7242
2015,4.71742
2014,6.247999999999999
2020,6.351319999999999
1995,5.76625
2019,7.0105
1972,6.8225
2017,6.807
2015,5.5316
2013,5.31323
2019,7.76478
2004,5.7004
2018,6.02727
1996,4.43737
1989,5.762630000000001
2018,6.63232
2011,6.90141
2005,5.5601
2021,8.43939
2019,6.4919199999999995
2005,4.46465
2017,6.670710000000001
1972,6.75505
2013,7.5399
2009,7.23232
2017,7.14343
2005,5.7388900000000005
1975,6.33535
2016,4.9919199999999995
1986,6.718889999999999
2019,6.485
2021,8.3063
2013,6.09192
1978,5.58182
2017,5.35323
2021,7.72422
2017,7.87374
2018,6.34848
2015,6.3333900000000005
1978,5.11212
2015,7.13687
2016,7.10606
1971,6.54242
2007,6.02576
2015,6.84788
2020,7.2441
1995,5.27131
2020,7.21967
2006,4.75061
2016,5.85834
1984,6.614139999999999
2011,7.22525
2019,6.4379800000000005
2003,5.6424199999999995
2015,7.0096
2016,6.00758
1991,6.18182
1995,6.93434
2020,6.25491
2005,6.33374
2014,5.67663
2013,6.49909
1981,6.09192
1995,6.51717
2006,5.118180000000001
2017,6.4601
2018,7.74747
2002,5.51051
1975,6.861619999999999
2011,6.20737
2011,6.4429300000000005
2018,6.396669999999999
2020,7.23265
2017,6.6898
2015,7.3777800000000004
2019,5.903569999999999
1993,5.6351
2018,4.41673
2008,6.15102
2018,7.87143
2011,5.80158
2017,6.6928600000000005
2013,6.43571
2005,5.490819999999999
2009,6.62449
1987,4.78776
2017,7.680610000000001
2013,5.9520599999999995
1973,4.7051
2015,6.28684
1981,6.16429
2013,5.17704
2001,6.14286
1970,5.72041
2015,6.16939
2003,6.04194
1981,6.84467
2016,5.84082
1989,6.39449
2018,7.364489999999999
2015,6.9
2018,5.8295900000000005
2017,6.41939
1984,6.43255
2006,5.94337
2006,6.115819999999999
1984,6.38399
2021,7.54599
2021,7.23521
1990,5.20306
1999,6.1501
1984,6.562760000000001
2021,7.50243
